After,"I may be bias because I read and loved the books but it was a great movie. Just like any indie movie just starting out, it has its flaws. I felt because I read the book I noticed how rushed it was and all the changes but it wasnt that bad. The chemistry is amazing, the actors were great and it brought me back to when I watched you drive me crazy, shes all that and cruel intentions. Definitely gave me that throwback vibe and cult classic.",5
After,"I loved the movie. Reading the books and being so in love with them I was SO excited for this movie. If you're a true fan of the book then you should seriously just be glad you even have actual characters played out in front of you! You could tell the story was there! There is still so much see and witness from the book and these actors. There is SO much more of the story we love to be told. The books as Tessa & Hardin were written in 2014.. to make it adapt to 2019 there were changes. GOOD changes. And adaptation of the book isn't making it exactly like the book itself, it's taking bits and pieces (important) pieces and making it into its own! I love the curve they took with the film & I would give anything for them to be able to make sequels! What does it hurt anyone to be supportive of something others are passionate about!? I'm proud & in love with this film! I'm angry about people just not being supportive!",5
After,"I personally loved this movie. It's beautifully shot and the actors have an amazing chemistry. I read the books back in 2014 and the author herself said that the movie is going to be different since you can't really fit a 400 pages book in 100 minutes. The changes that they made were necessary in my opinion and I prefer the ""softer"" Hardin from the movie. The movie has a great message and shouldn't be getting so much hate just because it's not exactly like the books. 10/10 from me. Hoping for a second one! People should watch it with an open mind.",5
After,"Coming from a person who has read the books from the start, the movie is amazing! For people who have read them all as well, I just want to say that it is best to walk into the theater with an open mind due to the fact that it is nearly impossible to fit an entire 600 pages into a film. Some things are changed from the novel and in my opinion I think it is for the best because I will admit...the book can be a little harsh for the big screen BUT 'After' is NOT romanticizing an abusive relationship. It is about two non-perfect people who find each other in the dark and bring light at the end. It's not a fairy tale story but it is a real one. A real life story that needs to be told considering the fact that there are people around the world who, more or less, have the same storyline as Tessa and Hardin. Personally speaking, I believe that everyone (read the books or not) will love this film! It's different from other romance movies and it is something new to people. It will leave the audience lost for words and wanting more for a sequel!!!",4
After,"After is the kind of film that could have gone horribly wrong. Well, it had all the ingredients - good girl, bad girls, brooding mysterious college hottie, wannabe college teens sporting nose piercings & tattoos, dysfunctional families & broken marriages..the list will go on. But what trumps all of this the heavyduty emotional texture of the film. The intense romance that develops between Tessa and Hardin in a conventional yet very mystical way. There are not many twists and the narrative is simple. However, it hoodwinks you into feeling that something really uncanny will happen - whether or not it does, is for you to find out. Makeout scenes are aplenty but none OTT. They are aesthetic and complimentary to the storytelling. Director Jenny Gage handles that well with his young, good looking actors keeping their next-door image intact. Audience will relate with their characters and root for both of them. Pace is slow but consistent with moments that will stay with you. Overall, AFTER is the kind of college romance everyone hopes for - it's got love, lust and heartbreak in equal measure!",4
After,"If you love high school romances with full of drama and love then you should watch After. I really loved the books but I didn't like the Hardin of the books instead I fell in love with the Hardin of the movie . Great cast with new faces , something fresh and romantic to see . It really reminds you your first love and I really hope for the sequels",5
After,Honestly I have been waiting for this movie for ages !! Since I love all the books so much! The movie was really interesting to me and I didn't feel board thoughout the whole thing. The movie and the book are very different to each other but still similar to each other in another way which was a nice new take on the story. The new scenes that were added in the movie were really cute and fun to watch too. I think both Hero and Joshpine did a great job in portraying Hardin and Tessa. Joshpine is really what I pictured Tessa to look and be like and her acting was enjoyable. Hero was amazing!! I loved his portrayal of Hardin Scoot I thought he did a fantastic job even though Hardin was a lot more softer in the movie than in the book which didn't really please me and a fan of the book but I felt it worked well with the story line of the movie. However even though I enjoyed the film sooooo much as a fan of the book I feel like some characters weren't played to their full potential in the movie my main concern was the absence of Zed's infatuation with Tessa which was very much present in the books but not in the film. The other characters also didn't get much screen time in the movie which was a shame as you couldn't see their true personalities but none the less I still enjoyed the film very much and I hope that there will be a sequel to the movie as there is a lot more to the story of Hardin and Tessa,5
After,"This movie is based off of the wattpad series by Anna Todd which was a great hit obviously. The book itself was incredibly addicting and so realistic and amazing. The movie did a wonderful job to create that feeling again and the cast and crew were just so amazing. The movie is about coming of age , boy meets girl . There's definitely more to it but I'll leave it for y'all to see. I loved every second of it and would watch it a billion more times , if you have not read the books definitely check them out. Praying for a sequel!!",5
After,"I think the movie captured the essence of the book. It's quite impossible to make it 100% true to the book. I liked the adaptions, they made sense considering the length of the movie. The cemestry between Hero and Josephine is amazing, they did a wonderful job. Hardin is a bit softer than in the book, but I don't mind that at all because it's perfect for the movie. Some things happens really fast, but again an adaption I can live with because it works for the movie. The ending is so sweet and beautiful and I hope for more After movies. Overall love the books love the movie I'm a happy Afternator.",5
After,"This is one film that will stop your daydreams of the ideals and give you a spank of reality. A good mix of laughter and pain, awesome performance of the casts, and the undeniable chemistry of the two leads. Salute to the director as well for the conscious efforts of feminist approach. Cinematography is excellent. This movie is one amazing experience. People need to detach themselves from the book and should see the beauty of the film on its own. Can't wait for the sequels.",5
After,"I think the movie captures the essence of the book beautifully. It's an adaptation so the changes were necessary, the end result came together perfectly.",5
After,"This movie was done beautifully and way better than I expected!!!! if you've read the book before it's best to keep an open mind because no movie will turn out exactly how it's told in it's novel. The cast and crew did an amazing job at telling Hardin and Tessa's love story, yes of course there could've been some minor changes but overall the movie was amazing and after waiting five years for my favorite novel to be made into a movie, it truly did not disappoint!!! Truly am hoping for a second movie so their story can be told in more detail !",5
After,After is based of the wattpad series by Anna Todd. The series itself were so incredibly addictive. The movie was just as good ! I loved every second of it & enjoyed the casting do such an amazing job to portray Anna Todd's book. This movie will have you at the edge of your seat with all squeals !! My favorite movie of all time now for sure. Hopefully we get a sequel. If you haven't read the books definitely do so !! It's totally worth it .,5
After,"This movie was GREAT! I am typically scared when my fave books turn into movies because the actors they choose may not fit your imagination or scenes you fell in love with may not make it into the film. With After??? I was pleasantly surprised!!! The cast was perfect, I felt I was experiencing their experiences as the movie went on. I was completely engulfed in the romantic relationship but more importantly by how Hero and Josephine were BOTH able to portray those strong emotions so effortlessly. They both are great actors and take their craft SERIOUSLY. I certainly hope we see more. Also, the soundtrack for this movie was PERFECT, sometimes you get a good soundtrack and you watch the film and it seems the songs dont ""match"" the scene you're looking at, but that was not the case at all!! Honestly, it's very evident the hardwork that went into this movie by everyone! Congrats to Anna, Hero, Josephine, Khadijah, Shane and just the whole gang!!! #proudafternator",5
After,"The film is incredible, all changes were necessary, do not enter the movie theater thinking that you will see the book written in image, you will see After 2019, an improved and amazing version!! I love",5
After,If you love romances full of drama then you should definitely watch After! It's based on the first book and part of the second book of the series but the movie itself is a bit different from both. The acting was pretty good and the visuals and cinematography overall was breathtaking.,5
After,"I loved this movie. Yes there were changes from the book, but there is a huge difference in how much you can include in a book vs. a movie. I think the changes were great and those who have read the book need to go into the movie with an open mind. I had a friend accompany me who has never read the book and she absolutely loved the movie and how relatable it was, especially to her college experience freshman year. Sure, there were some things I wish were included and I wish there could've been more time to explain certain things, but like I said there is only so much you can include in a movie adaptation. I think the changes benefited the movie for an overall audience to make it appeal to everyone, and not just book readers. There absolutely NEEDS to be a sequel, especially with the way the movie ended. 10/10 for acting and chemistry, loved the leads. 10/10 for the whole movie. would 100% recommend.",5
After,"I LOVED THIS MOVIE. I loved it because it was a true ADAPTATION of the After books which .... were not my favorite read to be honest. This movie fixed everything that I didn't like about the books. For example, it brought a diversity of personalities which you don't see in the books and there were way less ""Tessa crying"" moments, which were so repetitive in the books. HERO played Hardin AMAZINGLY WELL. I never thought they could find an actor who would so closely resemble Hardin--but they did. I remember Hero playing the young Tom Riddle in Harry Potter and I knew instantly that his career would take off when he got older. His ability to play dark, brooding characters is truly phenomenal.Josephine was absolutely beautiful, confident and strong. She is the Tessa I prefer to the Tessa in the books. Her smile, her eyes, her voice, everything she did was perfect. She LOOKED exactly as I pictured in my head.For those diehard fans of After that didn't like it, I truly feel bad. However, movies are never like the books.....take Harry Potter, Lord of the Rings just as a few examples.This movie is so romantic and beautifully filmed. It is not a waste of your money so please go see it!!!!!!!!!!!",5
After,Recommend. greatest movie so far this year. go see right away!!!,5
After,I thought the movie was good! Since I read the books my brain was filling in some blanks that they left out which is fine because you can't do everything in the movie adaption. The acting was pretty good considering how new to acting they are. I enjoyed it. I want to see it a couple more times to get the chance o a sequel up.,4
After,"Josephine the girl who plays the lead role is the main reason to watch this average romantic drama which without Josephine would be boring as hell if u exclude last half an hour or so but Josephine and her chemistry with the the guy who played the other main role makes this movie worth of your time.
thank god we finally got something worth of a scenario twist in last 20 minutes and the movie ended strong but at the end Josephine is the reason to watch this film.",4
After,"The book and the movie were very different from one another so when I watched the film it was hard to not want more. I feel like they did a great job with the casting, and I loved the actors chemistry! It was such a beautiful film, but I feel like a lot of people might be disappointed if they compared it to the books. If you separate them, you will enjoy the movie on its own. It definitely had a lot of potential, and I feel like they could have made the movie longer so that people who haven't read the book would understand what was going on because their love story felt rushed at the beginning. However, I really want them to make a second film and focus on keeping the relationship complicated. This film didn't really have any fights scenes, and I feel like it was a big part of what made their relationship so complicated. They definitely needed to expand the Hardin's character more so the viewers could see why Hardin was the way he was. Either ways, I loved the ending and overall the film left me feeling happy.",5
After,"Have i words to explain how much this film is amazing?No. Yes,i'm speechless,there aren't words or adjectives worthy of this film,it's more than amazing.
Why?
it isn't just a teen love story, it teaches a lot, especially for the age in which we live, it has been adapted for an audience in 2019. we all need to get a message from this film, everyone has their own. And i think it isn't comparable to other films. And obviously the acting exceeds the perfection, the actors identified themselves in their character and made the film truly believable and spectacular.
What are you waiting for?Go to the cinema,now!",5
After,"I have not read the books, and nor did the people I saw the movie with.....but we all really enjoyed it! I can say this, no book will ever be perfectly adapted into a movie.....so people need to calm down when trying to compare. Taking a few hundred page novel and fitting it into 100 script pages is just not going to happen. That said, it's a well acted and great story. The soundtrack is amazing, and it's a fun trip to the movies. A great date movie.",5
Miracle,"During the 2010 Winter Olympics, NBC broadcast a 30-minute documentary piece on the 1980 US Olympic ice hockey team. While I knew the story of how they beat the Soviets and won the Gold Medal (I had seen it live as a kid), I was expecting some clichéd rhetoric about the team and what they had done, akin to films like ""Knute Rockne, All American"" (1940) and ""Rocky"" (1976). I was pleasantly surprised to find that the story was anything but. The coach of that team, Herbert Brooks, was no hackneyed clone of a Knute Rockne or a Vince Limbardo. Instead he was a tight-fisted uncompromising hockey general who distanced himself from his players, more like a Bobby Knight than a Knute. This was not someone with whom teammates would feel comfortable having a beer. Instead, his inspiration to the players came from the other direction, by exposing their weaknesses and in some cases using unfairness and resentment as anchors from which to get the best out of his players. I decided that ""Miracle"" might be worth a look, especially as a prelude to the US vs Canada in the gold medal round of 2010 Olympic Hockey.Kurt Russell portrays Herbert Brooks as a lean and mean hockey coach who leaves sentimentality at the front door of the ice hockey rink. From the get-go he informs his players he's not there to be their friend. His goal is to let loose their highest playing potential coupled with the best conditioning among the Olympic hockey players at all costs. At times, he seems to be driving the players too hard well-beyond their comfort zones. Much of the story is the unconventional training techniques he uses to prepare the players for the 1980 Winter Olympics. According to the film, Brooks is relatively new to these techniques which he adopted while studying USSR hockey. His plan is to use the Soviets' techniques against them in the Olympics, which is not just about strategy but also about extreme discipline and an uncompromising tough sensibility akin to the military. One character points out that everything Brooks does has a purpose behind it. The only short-coming in the script may be the portrayal of Brooks' wife who finds her relationship with her husband compromised, at least according to the film. I wondered if it played out in real life as in the film or if it was fabricated by the screenwriters. Too many sports movies have this sort of relationship with the wife acting as the balance between the obsessive coach and the needs of his family. She's been through this before. Why did she marry him in the first place? To be a successful account?Certainly, most Americans know the outcome of the story, although the sequence of the game between the US and the Soviets is riveting and plays out about as well as the fight between Rocky and Apollo Creed. However, the meat of the story is really about the relationship between Brooks and his players, and the coach's single-minded determination to create the best Olympic team possible. By putting a certain amount of anger and determination into their hearts and heads, Brooks brings out the best in them, much like a sergeant in boot camp. The speech before the Americans played the Soviets is one of the better scenes of its type, leaving behind the ""do it for the Gipper"" silliness that has become a sports cliché. The only moment which was lacking in the film was the speech before the very final game when the US played Finland after the Soviets. In that speech, apparently Brooks told his team that if they didn't win, they would go to their graves regretting the missed opportunity. I would have liked to have seen Russell give that speech as well. Apparently Herb Brooks died before the principal shooting of this film had ended, and the film is dedicated to him. Just about as fitting a tribute as a coach could ask for.",4
Miracle,"'Miracles do happen', the announcer's original broadcast is heard during the scenes recreated for this movie, 'Miracle.' Anyone who remembers what happened during those Winter Olympics in 1980 will know what this movie is about, and how it ends. However, there can be no spoilers, because this is not a movie about a hockey game, or even the sport of hockey. Nor is it about the players. It is solely about the coach, Herb Brooks, who, with his unconventional style and wisdom about the game, took these young hockey players to a level no one thought possible. In the end it didn't really matter whether they won or lost the game against the Russian. What mattered was that each of the 20 players found out what was possible inside himself.The movie begins with a montage of scenes from the period, the years, leading up to the selection of the Olympic hockey team in the summer of 1979. The cold war. The oil shortage and long gasoline lines. The disgraced President Nixon. The embattled President Carter. The Russians invading Afganistan. Then we see coach Brooks doing it his own way. A year and a half of scouting, one day of try-outs, to pick the 26 players which would eventually be cut to 20 for the competition. The DVD extras show us how much went into making the movie faithful, including a session with Brooks himself, who died in an accident right after filming was wrapped up. A very fine movie of a very inspirational journey.",0
Miracle,"Don't let the fact that this is a Disney movie deter you from watching a thoroughly enjoyable and adult-level sports movie for two-plus hours. Kurt Russell does an excellent job portraying coach Herb Brooks as a complex and sometimes ruthless and inscrutable leader. Very UN-Disney-like indeed. I am not a hockey fan - in fact I dislike the game intensely - yet I enjoyed the well-crafted scenes of competitive team play. Knowing the outcome of the BIG GAME did not detract at all from the excitement and suspense surrounding it. Sort of like the suspense Ron Howard achieved in Apollo 13 (where we knew in advance the outcome, but were worried about and later relieved for our astronauts). A must-see for sports fans and non-fans alike.",4
Miracle,"I was wary at first of  Disney production of this film. I didn't want the cheesy Mighty Ducks type of sports movie, especially when dealing with the awesome task completed by these players. I thought the film makers did a nice job and the movie itself was quite entertaining. I think it exposes a whole generation to the 1980 U.S. hockey team and what they accomplished. Even though I am not a fan of Kurt Russell, I thought he was very good as Herb Brooks. He had the mannerisms and the voice down very well. Russell is a huge hockey fan himself so I know it was honor for him to play Brooks. For die hard hockey fans, this movie will entertain and it does not poison the game action or what it is really like to play hockey.",4
Miracle,"I am the child of two St. Paul east- siders.  My father has loved hockey for as long as he can remember.  My mom, well, she just likes sports in general. Hockey ruled my life from the very first moments.  First my father's practices and games, then my little brother, later on there were boyfriends, friends, high school, and college.  Now there is Gophers and Wild. I imagine that hockey will continue to define my life for a very long time.That said, for Minnesota kids there are legends told to them from the beginning.  How Paul Bunyan shaped our lakes and rivers, and lived ""Up North"", and there is Herb Brooks.  Legends that define Minnesota heritage.Herb Brooks was a man who shaped the way hockey is viewed in Minnesota.  A stand out at St. Paul Johnson High School, and at the U.  He went to coach his beloved Gophers and work with his idol John Mariucci.  Now the ice at Mariucci Arena (not 2 miles from where I sit now) bears tribute to Herby. His coaching techniques are still used and abused throughout the state.Kurt Russell paid apt tribute to our late leader, and I am positive he would be impressed.  I was fortunate enough to get sneak-preview tickets to see Miracle, and I can honestly say I don't remember when I had such a good time at the movies.  I don't think I stopped smiling once.  Russell's accent was good throughout the movie, but on just a few lines I could have SWORN that he was a Minnesotan.  He elongated his vowels very well.Eddie Cahill did a superb job as Jim Clark.  I wondered how exactly he would play someone so torn between immense sadness and undeniable pride. I was even more impressed with his hockey skills.  I hope that this helps the very yummy Mr. Cahill move from TV-boyfriend dujor (friends, Sex and the City) to a great movie actor.  As it is the only thing that disappointed me was that he was running around the Cities last summer, and I had no idea.If you are still reading this it goes without saying that I think you should see this movie.  Sure you know how it ends, you've probably seen the game at least once on ESPN Classic even if you are old enough to remember it in the first place.  The portrayal of our country at such a dark time in the world's history is historically great.  Apt tribute is paid to Afghanistan (even if we are repeating the USSR's mistakes now), the Ayatollah, the oil embargo, and the general distrust in government.  The Miracle on Ice was a very bright spot in a very dark time, and Miracle does a wonderful job showing just that.  To those who say, who outside the US cares?  I say hockey fans care.  Sports fans care.  This is not just a hockey movie (though it is a great one); it is a movie about hard work and perseverance. Isn't that what America really stands for?So, Bravo Disney.  I think Herby would have been pleased.  I know that I am.",0
Miracle,"I was too young to have known anything about this game when it was played in real life, but it was definitely more than a game. It concerned world politics and the cold war. The movie did a good job showing how seemingly impossible it seemed for the young American team to beat the best team in the world who had been playing together for 10 years. And Kurt Russell did a good job as the tough coach who was hard on the players to get the most out of them. I also liked the way the hockey games were filmed. I think hockey is the most boring sport and I don't know any of the rules, but the way it was filmed let the least knowlegdable person follow what was going on.FINAL VERDICT: If you like sports movies, then don't miss this one.",0
Miracle,"It's hard to recreate the magic of a once-in-a-lifetime event, but Miracle comes pretty close. It succeeds in recapturing the spirit of the times, the personality of coach Herb Brooks, the tension of the game, and the exhilaration of Al Michaels' famous call as the clock went to 0:00. While there are plenty of minor things I could quibble about, Miracle's ability to recapture the spirit of the Soviet upset makes it a success. A movie about this subject could easily have been a stinker, but Miracle isn't that at all. It's a great sports movie that suffers only in comparison to the real story. I gave it 8/10.",0
Miracle,"MIRACLE, the Disney retelling of the U.S. Hockey squad's astonishing Gold Medal performance at Lake Placid in 1980, is not a great film (a TV-movie from 1981, ""Miracle on Ice"", despite the bizarre casting of 69-year old Karl Malden as 43-year old coach Herb Brooks, is superior, although relying heavily on TV footage for game sequences), but it does offer Kurt Russell in one of the finest performances of his long career.The 53-year old Russell, a life-long veteran of both TV and film (making his debut on a ""Sugarfoot"" TV episode, at age 6), has developed a reputation over the past two decades as a very competent, if not overpowering leading man, primarily in action films (ESCAPE FROM NEW YORK, TOMBSTONE, BREAKDOWN) and comedies (USED CARS, CAPTAIN RON, OVERBOARD). What is often forgotten, however, is that he has remarkable 'range' as an actor, with brilliant performances in the TV-movie ""Elvis"" (1979), the underrated SWING SHIFT (1984, where he met his long-time love, Goldie Hawn), and 2003's DARK BLUE (as a crooked cop searching for redemption during the bloody aftermath of the Rodney King riots in L.A.). As age has carved his features, Russell has lost the ""beach boy"" glamor that had often 'stereotyped' him in the past, and gives his 'Herb Brooks' a sense of credibility and pain that lifts his performance to Academy Award caliber.Herb Brooks was a remarkable person, long before Lake Placid. Despite success in coaching a string of national champion college hockey teams, he had never recovered from being the last player 'cut' from the 1960 Gold Medal U.S. hockey squad, and from being a member of the '64 and '68 teams that were humiliated by the Soviets. Driven by a desire to beat the nearly invincible Russian squad, he realized that a group of college 'all-stars' would never possess the 'team' skills to get the job done. Ruthlessly, refusing the assistance of the U.S. Olympic Hockey Committee, he pieced together a squad of talented skaters, 'broke' them, then remolded them to fit his vision, working them unmercifully for over six months, while spouting Vince Lombardi-like platitudes. Despite his torturous regimen, just days before the Olympics, his team would be humiliated by the Soviets, 10-3, and no one gave his squad a chance for a medal.But Brooks had faith, and a squad that was 'hungry'...While the film suffers from a lack of depth in the portrayal of the players (by the way, they do all their own skating; TV footage is not used), MIRACLE's 'feel' of the decade is well-done, using montages and voice-overs to convey the American sense of helplessness in a decade of tragedies. The unexpected U.S. victory galvanized the nation (Al Michaels' stunned reaction, ""Do you believe in Miracles?"", has become a catch phrase for both the game, and the times), and actually contributed to turning the country around.While the Academy Awards will probably ignore Kurt Russell's commanding performance (as the film was not a 'hit'), MIRACLE is still a film worth viewing, given our own troubled times. While the film may not be 'great', it's message of hope is certainly worthwhile!",0
Miracle,"Miracle is a Walt Disney movie about hockey. This sounds like Mighty Ducks, but believe me, it's not. Miracle stands on its own as a great movie. Disney has made true stories about sports in the past like Remember the Titans, and movies like that had the same Disney feel. Miracle is a movie for everyone to go see. It is a wonderful movie about a true game in history.This movie tells the story of Herb Brooks. Brooks works endlessly studying films and picking players to represent the United States in the Olympics. He doesn't just see this as a job, but he sees it as a second chance. Brooks was on the 1960 Olympic hockey team, but just before they left to compete, Brooks was cut from the team. The team went on to win, but Herb Brooks wasn't there to get the gold. Now this is his chance to win. The movie starts with Brooks getting the job and from there we see his plan. Brooks tells his players from the start how he's not going to be their friend, but he's going to be their coach. When Brooks says something he means it. Brooks changes the way the Americans play and he teaches them the way their tough opponents play. Brooks plans to beat them at their own game. It seems impossible in the beginning for Brooks to get these young guys that have never played together, and teach them a whole new way to play. It also seems impossible for the USA team to defeat the Soviet Union. The Soviets seem like an unstoppable force that can't be beaten. When you see the Soviets in action it does look impossible, but this movie shows how nothing is impossible. Miracle really doesn't go into all of the players, except Jim Craig. Craig and his father are going through a tough time because of Mrs. Craig's death. You see Jim struggle and all you want throughout the movie is for him to win the big one for his family. Besides Jim Craig, you're never really introduced to the rest of the guys. The only one that you're with throughout the movie is Herb Brooks, well portrayed by Kurt Russell. You see what it's like to assemble a winning team. You also see Brooks getting so caught up in his work that he has no time for his family. All you want is for this guy to win.This movie is more than just a sports movie. It is a movie that shows dreams can come true. You watch a team of young guys bond and become a family. You see these guys win from all of their hard work and determination. Their win at the time was a miracle and even today watching this movie you get the same great feeling that these guys did the impossible. This is a great sports movie and even if you don't like sports, it is still a great movie.I highly recommend this movie to everyone. It is a movie that you should definitely see if you're down because it is a movie about hope. It is also about victory and when the movie is over it will have every red-blooded American cheering for the good old USA. This movie must have done something right because it had everyone get just as excited as they would have been years ago. When the USA team shoots that final goal to make the score 4 to 3 and the clock starts to wind down, you see everyone getting more and more excited. Finally when the clock runs out and you see that the USA has won, everyone is on their feet cheering. Then when the American flag is waved high in the air you hear the people in the theater cheering USA. Miracle made you feel as if you were back in time witnessing the real game. The movie lets you know what's going on at the time with clips from history and it is just amazing how a film can do this. Be sure not to miss this spectacular film. I guarantee you will not be disappointed. The movie is well written, well acted, and well filmed so Miracle gets a Hat Trick.",5
Miracle,"Kurt Russell does a wonderful job of portraying Herb Brooks, an innovative hockey coach, and a hard-driving motivator of the young American team that competed at, and won, the 1980 Lake Placid Olympic hockey championship. Indeed, everyone is great, including the hockey players who learned to act to portray the famous group of college amateur players that Brooks pulled together to form a tight-knit and well-conditioned squad.Camera work and re-creation of key plays is amazing -- maybe the best hockey footage ever shot (see the DVD special features). Also touching is the collage of tragic events involving the USA in the 60's and 70's, leading up to the Olympics. By the way: I found the (voiceover) speech we hear from 1980 by Jimmy Carter (""The USA has a crisis of confidence.."") as moving as MLK's famous ""I have a dream"" speech. It sets the stage nicely for the events that follow - we all need a dream from time to time, or maybe a Miracle.And you don't feel sorry for the Russians, this the last vestige of an arrogant cold-war-produced hockey machine: seasoned veterans laying out college kids with nasty body-checks, or slashes (just in case you thought us Canucks had the patent rights to tough hockey). Good news, though: the USA was up to it, repaying hefty checks in spades.Finally, there is is some insight into Brooks hockey ideas, years ahead of their time: carefully-rehearsed breakout plays, circle patterns of player movement, and short 40-50 second shifts to keep players fresh.There is a nice up-to-dater on where the players were in 2006 when the film was made, but the NHL careers were overlooked - several of these guys went on to have stellar careers in professional hockey. The talent level was substantial.Anyway-- good job all around.",5
Miracle,"Miracle is, in my book, a great sports film. Disney is finally able to come back with a smash hit sports film. Miracle follows the true-life story of Coach Herb Brooks (Kurt Russell) and his team in there goal of winning the 1980 Olympic games in hockey. Standing against them is the seemingly invincible Russian squad who the team must overcome.The film follows the entire team from training, to the cut lists, and right to the Olympics. Instead of a dragging sap story, Disney decides to focus the movie more equally with Herb Brooks and his family and the team and there own little family they've formed between themselves. I'm really not to fond of the sport of hockey but the scenes on the ice are beautifully crafted and filmed. The drama is well-placed and you feel as if your part of the team and feeling everything they do. I really found this movie to be good. Kurt Russell is great as Coach Brooks and he is supported by some great actors as his team and some of the sons of the actual players who won the game. This is a great sports drama, no Hoosiers but very, very close.Miracle. Starring: Kurt Russell, Patricia Clarkson, Noah Emmerich, and Sean McCann.3 1/2 out of 5 Stars.",4
Miracle,"This was a pretty nice movie overall. It had its bad points but they were more subtle. The good stuff was out in front: the realistic hockey scenes and the inspiring true-life story of an amazing underdog sports team pulling off the ""miracle."" That, of course, was the 1980 United States Olympic hockey team winning the gold medal and along the way becoming the first team in 20 years to defeat the Soviets.The story also is about Herb Brooks, the coach of the team. Everything in here centers around him. Kurt Russell does a nice job playing him, although I don't understand the Polish accent Russell used. Why would Brooks have a Polish accent?Over the years, sports movies - as in other genres - are becoming more and more realistic. This was about as good as it gets in that regard. A number of the actors are players, meaning they know how to skate. A documentary with the DVD shows the great lengths they went to in filming this in order make the action look realistic. It's not fake; these guys know how to play the game and the camera-work, along with the sound, is outstanding.For a fairly long film (135 minutes) this film moves by fast and the drama is there but not super-intense since everyone knows the final result. The story is basically, as mentioned, about Brooks and the way he molded a group of kids together to play so well as a team. Many of his ideas would not have been implemented had others had a say, but Brooks proved them all wrong.The only part of the film that was totally unnecessary was the typical Liberal slant that Hollywood just has to put in our faces every chance it gets. Here, they do it by quick cheap shots against Republican Presidents while airing an inspirational speech by Democrat Jimmy Carter. They have just stuck with the hockey angle, which the filmmakers here did extremely well. Still, it's a very good sports movie that even non- hockey fans should enjoy.",5
Miracle,"In 1980, Herb Brooks (Kurt Russell), a former Olympics hockey player cut from the winning 1960 U.S. team, put together a ragtag band of college hockey players, taking them to the Winter Olympics at Lake Placid to face the seemingly invincible Russian hockey team, winners of four successive gold medals. Miracle tells the true story of how they worked together to defy the odds working against them. Everyone likes a good upset especially when they can cheer on the winning team. Miracle gives you that story and its a nice film to watch with your family. I don't watch hockey because I don't really like it and its just not very appealing to me. But there's things that non-hockey fans can enjoy from this film. I liked the determination from the team and the inspiration the coach gave to them. Kurt Russell does an awesome job as Herb Brooks, probably his best performance in a long time. Patricia Clarkson does a good job playing his wife and all the players on the team aren't bad either. The one actor that was bad was Noah Emmerich, he just showed little to no emotion and didn't really put in a good effort. This wouldn't had been a problem if he had a small role but he was the assistant coach. Miracle is directed by Gavin O'Connor and he does a good job. The hockey itself wasn't actually that bad as some scenes of the game were pretty cool. The focus is on mainly on Russell and while you learn some stuff about the players it would had been nice if they had shifted some of the attention on them as well. The screenplay may be filled with clichés but the film does it right even if it feels like you have seen it before because you probably have. The film is 135 minutes long and for me it started dragging a little and getting kind of boring. The movie is also predictable so the ending game as well as the entire movie isn't really suspenseful. The focus is more on beating Russia then actually winning the medal. When they do play in the final game and win the medal, they only show them scoring the winning shot. After that Kurt Russell starts talking saying how they won the last game by coming up from behind. While we know the outcome to the whole thing it still would had been nice if they had added a few more scenes. Its also better then The Mighty Ducks but that's not a hard thing to do. Rating 7/10 a treat for hockey fans and a film that a normal movie-goer can enjoy.",3
